z6-21507,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 7,Port 7,Port 8,Port 8
15/07/2024 14:00,732.2,0.000,0,0,259,1.41,3.80,8.7,0.639,94.67,1.8,-0.8,0.0,14.8,100,8492,94.69,16.3
15/07/2024 14:30,844.5,0.000,0,0,235,2.29,5.31,8.7,0.679,94.67,1.6,-0.8,0.0,14.4,100,8504,94.69,16.6
15/07/2024 15:00,841.7,0.000,0,0,221,2.94,7.43,9.0,0.677,94.67,1.8,-0.7,0.0,13.8,100,8516,94.69,16.3
15/07/2024 15:30,742.8,0.000,0,0,219,3.30,7.42,9.1,0.654,94.68,1.4,-0.4,0.0,13.6,100,8517,94.69,16.0
15/07/2024 16:00,793.3,0.000,0,0,219,3.42,6.32,9.2,0.625,94.68,1.5,-0.9,0.0,13.0,100,8531,94.69,15.3
15/07/2024 16:30,842.3,0.000,0,0,212,3.58,6.16,9.4,0.614,94.68,1.8,-0.6,0.0,13.2,100,8540,94.69,15.5
15/07/2024 17:00,736.0,0.000,0,0,214,3.86,7.30,9.7,0.601,94.70,1.6,-0.8,0.0,13.1,100,8538,94.70,15.3
15/07/2024 17:30,797.7,0.000,0,0,223,3.68,6.67,10.2,0.593,94.71,2.3,-0.7,0.0,13.3,100,8544,94.71,15.3
15/07/2024 18:00,726.8,0.000,0,0,224,3.60,6.08,10.1,0.584,94.71,1.3,-0.9,0.0,13.5,100,8545,94.71,15.2
15/07/2024 18:30,691.5,0.000,0,0,218,3.65,6.89,10.0,0.579,94.71,2.1,-0.5,0.0,13.2,100,8542,94.71,14.9
15/07/2024 19:00,631.6,0.000,0,0,225,3.44,6.24,10.2,0.570,94.73,1.5,-0.6,0.0,13.4,100,8529,94.72,14.9
15/07/2024 19:30,229.6,0.000,0,0,234,2.93,5.31,9.2,0.582,94.75,1.8,-0.6,0.0,11.9,100,8512,94.73,13.5
15/07/2024 20:00,124.1,0.000,0,0,227,2.75,5.01,8.6,0.593,94.77,1.7,-0.6,0.0,10.0,100,8501,94.76,11.5
15/07/2024 20:30,114.7,0.000,0,0,221,1.94,4.34,8.4,0.606,94.79,1.6,-0.7,0.0,9.5,100,8494,94.77,10.5
15/07/2024 21:00,94.7,0.000,0,0,236,1.40,3.99,8.4,0.613,94.81,1.6,-0.7,0.0,9.4,100,8488,94.79,10.2
15/07/2024 21:30,93.5,0.000,0,0,233,0.94,3.02,8.3,0.649,94.81,1.6,-0.7,0.0,9.3,100,8482,94.79,9.9
15/07/2024 22:00,88.3,0.000,0,0,29,0.94,2.58,8.0,0.672,94.82,1.7,-0.6,0.0,8.9,100,8475,94.80,9.1
15/07/2024 22:30,72.1,0.000,0,0,327,0.87,2.54,8.0,0.656,94.83,1.7,-0.7,0.0,8.5,100,8468,94.81,8.5
15/07/2024 23:00,83.0,0.000,0,0,353,0.88,2.07,7.9,0.656,94.85,1.6,-0.7,0.0,8.2,100,8464,94.83,7.9
15/07/2024 23:30,25.9,0.000,0,0,17,1.04,2.47,7.6,0.679,94.87,1.7,-0.8,0.0,7.9,100,8458,94.84,7.2
16/07/2024 00:00,19.9,0.000,0,0,16,1.50,2.53,7.1,0.687,94.89,1.6,-0.6,0.0,7.3,100,8456,94.86,6.8
16/07/2024 00:30,6.7,0.000,0,0,16,1.49,2.80,7.0,0.705,94.91,1.6,-0.7,0.0,6.9,100,8398,94.89,6.8
16/07/2024 01:00,1.0,0.000,0,0,25,1.48,2.63,6.8,0.719,94.94,1.6,-0.7,0.0,6.7,100,8407,94.92,6.7
16/07/2024 01:30,0.0,0.000,0,0,27,1.41,3.09,6.3,0.748,94.95,1.7,-0.7,0.0,6.3,100,8407,94.93,6.0
16/07/2024 02:00,0.0,0.000,0,0,18,1.73,3.05,6.1,0.751,94.96,1.6,-0.7,0.0,5.9,100,8410,94.93,5.5
16/07/2024 02:30,0.0,0.000,0,0,57,0.63,1.12,5.8,0.762,94.97,1.6,-0.7,0.0,5.3,100,8410,94.95,4.7
16/07/2024 03:00,0.0,0.000,0,0,130,0.49,1.34,5.5,0.747,94.97,1.5,-0.7,0.0,4.8,100,8403,94.94,4.0
16/07/2024 03:30,0.0,0.000,0,0,157,0.71,2.33,5.3,0.786,94.97,1.6,-0.7,0.0,4.6,100,8403,94.94,3.6
16/07/2024 04:00,0.0,0.000,0,0,70,0.53,1.10,5.2,0.737,94.98,1.6,-0.7,0.0,4.3,100,8401,94.96,3.3
16/07/2024 04:30,0.0,0.000,0,0,62,0.60,1.25,5.2,0.733,94.99,1.5,-0.7,0.0,4.2,100,8400,94.96,3.1
16/07/2024 05:00,0.0,0.000,0,0,66,0.68,1.65,5.2,0.665,95.00,1.6,-0.6,0.0,4.1,100,8400,94.97,2.9
16/07/2024 05:30,0.0,0.000,0,0,82,0.69,1.56,5.3,0.669,95.00,1.6,-0.6,0.0,4.2,100,8397,94.97,3.0
16/07/2024 06:00,2.3,0.000,0,0,62,0.62,1.26,5.0,0.688,95.02,1.5,-0.6,0.0,4.1,100,8396,94.99,2.9
16/07/2024 06:30,7.3,0.000,0,0,130,0.33,0.82,4.8,0.694,95.04,1.6,-0.7,0.0,3.9,100,8393,95.01,2.5
16/07/2024 07:00,13.5,0.000,0,0,111,0.48,1.15,4.5,0.760,95.06,1.6,-0.7,0.0,3.7,100,8393,95.03,2.3
16/07/2024 07:30,19.1,0.000,0,0,35,0.86,2.45,4.8,0.691,95.07,1.5,-0.7,0.0,3.8,100,8390,95.05,2.5
16/07/2024 08:00,24.0,0.000,0,0,139,0.56,1.77,4.5,0.709,95.10,1.6,-0.7,0.0,4.0,100,8389,95.07,2.5
16/07/2024 08:30,84.5,0.000,0,0,96,0.57,1.42,4.7,0.720,95.11,1.6,-0.7,0.0,4.4,100,8395,95.09,3.0
16/07/2024 09:00,213.5,0.000,0,0,177,0.96,2.04,5.8,0.702,95.12,1.6,-0.6,0.0,7.7,100,8406,95.12,6.1
16/07/2024 09:30,289.0,0.000,0,0,311,0.49,1.22,6.8,0.633,95.14,1.6,-0.7,0.0,10.5,100,8425,95.15,8.4
16/07/2024 10:00,360.4,0.000,0,0,181,1.73,4.03,6.7,0.614,95.15,1.6,-0.6,0.0,11.6,100,8447,95.17,9.5
16/07/2024 10:30,425.6,0.000,0,0,47,1.68,4.87,6.8,0.570,95.16,1.6,-0.7,0.0,11.4,100,8471,95.18,9.8
16/07/2024 11:00,488.5,0.000,0,0,184,1.52,3.80,7.6,0.524,95.16,1.6,-0.6,0.0,12.0,100,8500,95.18,10.9
16/07/2024 11:30,501.0,0.000,0,0,188,2.68,4.40,7.8,0.509,95.16,1.8,-0.7,0.0,12.5,100,8525,95.19,12.1
16/07/2024 12:00,608.4,0.000,0,0,189,1.77,3.45,8.5,0.496,95.17,1.8,-0.5,0.0,13.2,100,8548,95.20,13.0
16/07/2024 12:30,661.7,0.000,0,0,357,1.06,1.97,8.3,0.502,95.19,1.7,-0.7,0.0,14.5,100,8562,95.22,14.3
16/07/2024 13:00,706.6,0.000,0,0,14,1.54,2.39,8.4,0.462,95.22,1.8,-0.7,0.0,14.2,100,8573,95.24,14.9
16/07/2024 13:30,703.3,0.000,0,0,1,1.23,2.15,9.5,0.413,95.23,1.8,-0.7,0.0,14.8,100,8578,95.26,16.3
16/07/2024 14:00,725.4,0.000,0,0,248,2.00,5.15,10.8,0.426,95.24,1.7,-0.6,0.0,16.1,100,8579,95.26,18.0
16/07/2024 14:30,801.8,0.000,0,0,238,2.24,4.72,11.3,0.464,95.25,1.8,-0.6,0.0,16.3,100,8580,95.26,18.4
16/07/2024 15:00,811.4,0.000,0,0,232,2.95,6.44,11.3,0.461,95.27,1.9,-0.7,0.0,16.0,100,8579,95.28,18.4
16/07/2024 15:30,816.6,0.000,0,0,236,2.94,5.67,11.7,0.445,95.28,1.8,-0.7,0.0,15.7,100,8580,95.28,18.2
16/07/2024 16:00,813.9,0.000,0,0,237,2.80,6.84,11.5,0.459,95.28,1.5,-0.8,0.0,15.6,100,8583,95.28,18.1
16/07/2024 16:30,800.9,0.000,0,0,231,3.08,6.77,12.0,0.454,95.27,2.0,-0.7,0.0,15.7,100,8584,95.26,18.1
16/07/2024 17:00,780.2,0.000,0,0,235,3.02,5.95,12.1,0.453,95.26,1.9,-0.5,0.0,15.7,100,8580,95.25,17.9
16/07/2024 17:30,752.0,0.000,0,0,238,2.43,5.11,12.3,0.465,95.26,2.1,-0.7,0.0,16.0,100,8576,95.25,18.1
16/07/2024 18:00,729.8,0.000,0,0,253,1.96,5.60,12.4,0.467,95.26,1.7,-0.9,0.0,16.1,100,8572,95.24,18.0
16/07/2024 18:30,649.5,0.000,0,0,253,2.09,4.89,12.2,0.468,95.27,1.5,-0.9,0.0,16.2,100,8560,95.25,17.9
16/07/2024 19:00,614.0,0.000,0,0,227,2.27,5.45,12.5,0.461,95.27,1.7,-0.6,0.0,16.1,100,8548,95.26,17.6
16/07/2024 19:30,514.4,0.000,0,0,215,3.17,7.23,12.4,0.463,95.28,1.9,-0.6,0.0,15.7,100,8531,95.26,17.0
16/07/2024 20:00,431.9,0.000,0,0,224,2.58,5.38,12.5,0.464,95.27,1.7,-0.7,0.0,15.3,100,8513,95.25,16.4
16/07/2024 20:30,357.6,0.000,0,0,228,2.76,5.18,12.1,0.472,95.28,1.8,-0.5,0.0,15.0,100,8502,95.27,15.8
16/07/2024 21:00,294.0,0.000,0,0,233,2.54,5.00,11.9,0.467,95.29,1.8,-0.7,0.0,14.5,100,8490,95.27,15.2
16/07/2024 21:30,237.8,0.000,0,0,226,2.26,4.79,11.4,0.473,95.31,1.8,-0.7,0.0,14.0,100,8479,95.28,14.5
16/07/2024 22:00,189.3,0.000,0,0,225,2.15,6.35,10.9,0.481,95.32,1.5,-0.8,0.0,12.8,100,8472,95.30,13.4
16/07/2024 22:30,144.8,0.000,0,0,225,1.62,5.62,10.9,0.484,95.34,1.6,-0.7,0.0,12.3,100,8463,95.31,12.6
16/07/2024 23:00,96.9,0.000,0,0,245,1.06,3.79,10.6,0.491,95.36,1.7,-0.8,0.0,11.7,100,8458,95.33,10.9
16/07/2024 23:30,18.6,0.000,0,0,8,1.67,3.48,10.2,0.492,95.38,1.6,-0.6,0.0,10.5,100,8450,95.34,9.8
17/07/2024 00:00,11.8,0.000,0,0,12,1.73,3.07,9.3,0.489,95.40,1.7,-0.5,0.0,9.4,100,8447,95.37,9.1
17/07/2024 00:30,5.2,0.000,0,0,4,1.48,2.44,8.8,0.500,95.43,1.7,-0.8,0.0,8.6,100,8441,95.39,8.3
17/07/2024 01:00,1.0,0.000,0,0,20,1.41,2.59,8.4,0.513,95.43,1.7,-0.7,0.0,8.1,100,8402,95.40,8.0
17/07/2024 01:30,0.0,0.000,0,0,93,0.75,2.42,8.4,0.529,95.44,1.7,-0.7,0.0,7.8,100,8404,95.40,7.2
17/07/2024 02:00,0.0,0.000,0,0,95,0.70,1.50,8.3,0.540,95.45,1.7,-0.6,0.0,7.6,100,8405,95.41,6.8
17/07/2024 02:30,0.0,0.000,0,0,42,0.93,1.86,8.4,0.530,95.45,1.7,-0.6,0.0,7.5,100,8401,95.41,6.7
17/07/2024 03:00,0.0,0.000,0,0,43,1.28,1.97,8.5,0.535,95.46,1.6,-0.6,0.0,7.7,100,8403,95.42,6.8
17/07/2024 03:30,0.0,0.000,0,0,45,0.76,1.33,8.4,0.582,95.47,1.6,-0.7,0.0,7.7,100,8401,95.43,6.6
17/07/2024 04:00,0.0,0.000,0,0,44,0.62,2.02,8.1,0.623,95.46,1.6,-0.7,0.0,7.3,100,8400,95.42,6.2
17/07/2024 04:30,0.0,0.000,0,0,83,0.85,1.39,8.0,0.608,95.45,1.6,-0.6,0.0,7.0,100,8398,95.41,6.0
17/07/2024 05:00,0.0,0.000,0,0,29,1.48,3.22,8.0,0.622,95.45,1.7,-0.8,0.0,7.4,100,8397,95.42,6.4
17/07/2024 05:30,0.0,0.000,0,0,62,0.86,2.47,8.0,0.572,95.45,1.6,-0.6,0.0,7.5,100,8393,95.41,6.5
17/07/2024 06:00,1.2,0.000,0,0,52,0.75,1.48,8.2,0.569,95.44,1.6,-0.7,0.0,7.5,100,8393,95.41,6.6
17/07/2024 06:30,7.3,0.000,0,0,193,0.49,1.16,8.0,0.574,95.45,1.7,-0.7,0.0,7.5,100,8391,95.41,6.4
17/07/2024 07:00,16.6,0.000,0,0,19,0.87,1.63,7.5,0.604,95.46,1.6,-0.7,0.0,7.2,100,8390,95.43,6.2
17/07/2024 07:30,35.7,0.000,0,0,106,0.25,0.81,7.4,0.610,95.48,1.6,-0.7,0.0,7.0,100,8388,95.45,6.1
17/07/2024 08:00,30.0,0.000,0,0,137,0.84,1.95,7.7,0.606,95.50,1.6,-0.7,0.0,7.1,100,8385,95.47,6.2
17/07/2024 08:30,80.6,0.000,0,0,115,0.51,1.59,7.8,0.618,95.50,1.7,-0.7,0.0,7.7,100,8387,95.48,6.7
17/07/2024 09:00,133.7,0.000,0,0,132,0.48,1.09,8.3,0.615,95.51,1.7,-0.7,0.0,8.9,100,8390,95.49,7.9
17/07/2024 09:30,200.3,0.000,0,0,186,0.98,2.48,8.8,0.604,95.51,1.6,-0.6,0.0,10.5,100,8402,95.50,9.4
17/07/2024 10:00,287.9,0.000,0,0,53,1.32,2.95,8.6,0.620,95.50,1.7,-0.6,0.0,11.6,100,8423,95.50,10.2
17/07/2024 10:30,417.0,0.000,0,0,49,0.85,2.22,9.2,0.604,95.49,1.8,-0.7,0.0,13.5,100,8453,95.51,11.9
17/07/2024 11:00,477.0,0.000,0,0,192,1.21,2.97,9.6,0.586,95.49,1.8,-0.6,0.0,14.7,100,8482,95.51,13.6
17/07/2024 11:30,491.9,0.000,0,0,231,1.20,3.12,9.6,0.577,95.48,1.7,-0.6,0.0,15.4,100,8505,95.51,14.8
17/07/2024 12:00,596.7,0.000,0,0,347,1.40,4.08,9.4,0.579,95.48,1.8,-0.8,0.0,15.4,100,8530,95.51,15.4
17/07/2024 12:30,652.5,0.000,0,0,2,1.25,2.13,9.2,0.571,95.48,1.7,-0.8,0.0,15.1,100,8551,95.51,15.7
17/07/2024 13:00,694.1,0.000,0,0,255,1.31,2.99,10.3,0.546,95.47,1.8,-0.7,0.0,16.1,100,8566,95.50,17.3
17/07/2024 13:30,687.6,0.000,0,0,264,1.23,4.05,10.8,0.540,95.47,1.8,-0.6,0.0,16.7,100,8574,95.49,18.2
17/07/2024 14:00,709.0,0.000,0,0,280,1.23,1.73,11.0,0.552,95.46,1.8,-0.8,0.0,17.1,100,8602,95.42,19.0
17/07/2024 14:30,783.6,0.000,0,0,334,1.07,3.12,10.7,0.563,95.47,1.9,-0.7,0.0,17.0,100,8585,95.44,20.2
17/07/2024 15:00,797.1,0.000,0,0,340,1.10,2.89,10.6,0.576,95.47,1.9,-0.6,0.0,16.4,100,8580,95.47,19.5
17/07/2024 15:30,803.8,0.000,0,0,358,1.41,2.92,10.8,0.577,95.47,1.9,-0.6,0.0,16.1,100,8580,95.47,19.2
17/07/2024 16:00,804.3,0.000,0,0,357,1.31,2.70,11.1,0.572,95.46,1.8,-0.7,0.0,15.9,100,8579,95.46,19.3
17/07/2024 16:30,785.2,0.000,0,0,348,1.25,3.30,11.6,0.568,95.46,1.8,-0.7,0.0,16.4,100,8575,95.45,19.6
17/07/2024 17:00,804.4,0.000,0,0,346,1.24,3.25,12.1,0.548,95.46,1.7,-0.7,0.0,16.6,100,8571,95.45,19.6
17/07/2024 17:30,637.6,0.000,0,0,352,1.35,2.68,12.2,0.553,95.46,1.8,-0.6,0.0,16.8,100,8551,95.45,19.7
17/07/2024 18:00,320.7,0.000,0,0,2,1.18,3.09,11.4,0.558,95.46,1.8,-0.7,0.0,15.5,100,8534,95.44,18.1
17/07/2024 18:30,341.0,0.000,0,0,219,1.22,3.27,11.3,0.554,95.45,1.7,-0.6,0.0,14.3,100,8527,95.44,16.6
17/07/2024 19:00,394.9,0.000,0,0,310,1.14,3.09,12.0,0.553,95.45,1.7,-0.7,0.0,14.9,100,8518,95.44,16.6
17/07/2024 19:30,335.2,0.000,0,0,336,1.19,2.47,12.2,0.548,95.46,1.8,-0.7,0.0,15.3,100,8513,95.45,16.5
17/07/2024 20:00,248.6,0.000,0,0,356,0.98,2.97,12.0,0.538,95.47,1.8,-0.7,0.0,14.6,100,8503,95.45,15.8
17/07/2024 20:30,200.8,0.000,0,0,314,0.80,1.84,12.2,0.515,95.47,1.8,-0.7,0.0,14.3,100,8495,95.45,15.5
17/07/2024 21:00,208.8,0.000,0,0,315,0.73,2.69,12.4,0.511,95.46,1.8,-0.7,0.0,14.4,100,8486,95.44,15.1
17/07/2024 21:30,205.4,0.000,0,0,228,0.97,2.48,12.4,0.504,95.45,1.7,-0.7,0.0,14.5,100,8478,95.44,15.2
17/07/2024 22:00,210.1,0.000,0,0,355,0.84,1.91,12.4,0.510,95.46,1.8,-0.6,0.0,14.4,100,8472,95.44,15.0
17/07/2024 22:30,136.4,0.000,0,0,346,0.84,2.18,12.3,0.517,95.47,1.7,-0.7,0.0,14.3,100,8462,95.45,14.9
17/07/2024 23:00,85.2,0.000,0,0,3,1.06,2.27,11.6,0.528,95.47,1.7,-0.7,0.0,13.0,100,8454,95.44,13.1
17/07/2024 23:30,40.1,0.000,0,0,337,0.72,1.50,11.2,0.540,95.47,1.8,-0.7,0.0,11.9,100,8447,95.45,12.2
18/07/2024 00:00,14.0,0.000,0,0,7,1.10,1.92,10.6,0.562,95.48,1.7,-0.7,0.0,10.8,100,8442,95.46,11.0
18/07/2024 00:30,4.5,0.000,0,0,108,0.65,1.34,10.1,0.582,95.48,1.7,-0.7,0.0,10.0,100,8432,95.45,9.9
18/07/2024 01:00,0.7,0.000,0,0,81,0.54,1.39,9.8,0.585,95.48,1.7,-0.7,0.0,9.3,100,8396,95.46,9.2
18/07/2024 01:30,0.0,0.000,0,0,171,1.10,2.26,9.7,0.580,95.49,1.7,-0.6,0.0,9.1,100,8398,95.47,8.6
18/07/2024 02:00,0.0,0.000,0,0,42,1.06,2.34,9.7,0.582,95.50,1.7,-0.6,0.0,9.1,100,8399,95.47,8.4
18/07/2024 02:30,0.0,0.000,0,0,42,0.85,1.56,9.6,0.596,95.52,1.7,-0.7,0.0,9.0,100,8400,95.49,8.3
18/07/2024 03:00,0.0,0.000,0,0,38,0.48,1.52,9.5,0.608,95.50,1.7,-0.6,0.0,9.0,100,8396,95.48,8.4
18/07/2024 03:30,0.0,0.000,0,0,37,0.98,2.56,9.6,0.613,95.49,1.7,-0.7,0.0,9.2,100,8395,95.46,8.6
18/07/2024 04:00,0.0,0.000,0,0,22,1.28,2.27,9.8,0.611,95.48,1.7,-0.7,0.0,9.6,100,8395,95.46,9.1
18/07/2024 04:30,0.0,0.000,0,0,27,0.96,2.14,10.0,0.612,95.48,1.7,-0.7,0.0,9.8,100,8390,95.45,9.4
18/07/2024 05:00,0.0,0.000,0,0,13,0.60,1.24,9.7,0.614,95.47,1.7,-0.6,0.0,9.7,100,8393,95.45,9.4
18/07/2024 05:30,0.0,0.000,0,0,18,0.75,1.80,9.6,0.595,95.47,1.7,-0.7,0.0,9.6,100,8388,95.44,9.3
18/07/2024 06:00,0.2,0.000,0,0,57,0.44,1.25,9.5,0.616,95.46,1.7,-0.7,0.0,9.5,100,8385,95.44,9.2
18/07/2024 06:30,4.5,0.000,0,0,27,1.01,1.81,9.3,0.617,95.47,1.7,-0.6,0.0,9.3,100,8384,95.44,9.0
18/07/2024 07:00,12.9,0.000,0,0,151,1.03,2.27,9.0,0.630,95.46,1.7,-0.7,0.0,9.0,100,8381,95.44,8.6
18/07/2024 07:30,27.1,0.000,0,0,42,1.11,1.94,8.9,0.632,95.45,1.7,-0.7,0.0,8.9,100,8380,95.43,8.5
18/07/2024 08:00,37.7,0.000,0,0,161,0.62,1.95,9.1,0.645,95.46,1.7,-0.6,0.0,9.2,100,8379,95.44,8.8
18/07/2024 08:30,55.1,0.000,0,0,162,0.58,1.52,9.3,0.646,95.46,1.7,-0.7,0.0,9.5,100,8377,95.44,9.2
18/07/2024 09:00,123.3,0.000,0,0,185,0.80,1.84,9.3,0.676,95.46,1.7,-0.6,0.0,10.1,100,8383,95.45,9.7
18/07/2024 09:30,298.0,0.000,0,0,29,0.78,1.90,9.8,0.671,95.45,1.8,-0.6,0.0,13.1,100,8404,95.46,11.8
18/07/2024 10:00,140.2,0.000,0,0,176,0.69,2.15,9.9,0.648,95.49,1.7,-0.7,0.0,12.2,100,8399,95.48,12.2
18/07/2024 10:30,121.9,0.000,0,0,34,1.05,1.87,9.5,0.642,95.51,1.7,-0.7,0.0,11.0,100,8394,95.50,11.5
18/07/2024 11:00,204.0,0.000,0,0,200,0.95,2.21,9.5,0.651,95.51,1.7,-0.6,0.0,11.0,100,8400,95.50,11.3
18/07/2024 11:30,195.5,0.000,0,0,203,0.87,2.46,9.7,0.637,95.52,1.7,-0.7,0.0,11.6,100,8403,95.52,11.9
18/07/2024 12:00,135.6,0.000,0,0,183,1.02,2.62,9.9,0.635,95.53,1.7,-0.7,0.0,11.2,100,8403,95.52,11.7
18/07/2024 12:30,232.9,0.000,0,0,188,1.30,2.99,10.2,0.631,95.53,1.8,-0.6,0.0,11.6,100,8406,95.52,12.0
18/07/2024 13:00,365.9,0.000,0,0,191,1.77,3.82,9.9,0.642,95.54,1.7,-0.6,0.0,12.2,100,8422,95.54,12.5
18/07/2024 13:30,377.4,0.000,0,0,309,1.10,2.96,10.8,0.609,95.56,1.8,-0.7,0.0,13.7,100,8431,95.56,14.0
18/07/2024 14:00,458.1,0.000,0,0,18,1.13,2.37,10.9,0.606,95.56,1.6,-0.6,0.0,14.3,100,8453,95.56,14.5
18/07/2024 14:30,331.6,0.000,0,0,169,1.04,2.45,11.4,0.582,95.58,1.8,-0.8,0.0,14.5,100,8454,95.57,15.4
18/07/2024 15:00,388.8,0.000,0,0,186,1.05,2.50,11.9,0.570,95.58,1.9,-0.8,0.0,14.9,100,8459,95.58,15.9
18/07/2024 15:30,396.5,0.000,0,0,192,1.10,2.77,12.4,0.560,95.58,1.8,-0.6,0.0,15.6,100,8466,95.58,16.5
18/07/2024 16:00,395.2,0.000,0,0,29,0.89,2.68,12.9,0.536,95.58,1.9,-0.7,0.0,16.2,100,8468,95.57,17.1
18/07/2024 16:30,362.6,0.000,0,0,190,1.37,3.04,12.9,0.541,95.59,1.8,-0.6,0.0,16.1,100,8466,95.58,17.3
18/07/2024 17:00,328.9,0.000,0,0,208,1.40,2.75,12.8,0.535,95.60,1.8,-0.6,0.0,15.7,100,8466,95.59,17.1
18/07/2024 17:30,236.6,0.000,0,0,219,1.66,3.30,12.3,0.531,95.61,1.7,-0.7,0.0,14.7,100,8462,95.60,16.0
18/07/2024 18:00,234.5,0.000,0,0,234,1.93,3.46,12.0,0.534,95.62,2.1,-0.7,0.0,14.0,100,8457,95.61,15.2
